,name,place,lat,lon,map
127206, ເມືອງຄົງເຊໂດນ, town,15.5743092,105.8032404,./maps_data/ ເມືອງຄົງເຊໂດນ.png
127207, ཟངས་དཀར 嚷口乡, town,32.2103165,102.49363259999998,./maps_data/ ཟངས་དཀར 嚷口乡.png
127210, 东汝乡, town,34.05891870000001,80.7606579,./maps_data/ 东汝乡.png
127211, ཧུ་ཞིས་ 河西乡, town,31.4095458,102.0411982,./maps_data/ ཧུ་ཞིས་ 河西乡.png
127212, རྲོ་གསུམ་ 独松乡, town,31.364268100000004,101.9934616,./maps_data/ རྲོ་གསུམ་ 独松乡.png
127216, 新吉乡, town,30.5976173,89.8328434,./maps_data/ 新吉乡.png
127218, རྒྱས་བཟང་ 水子乡, town,30.8614329,101.8555605,./maps_data/ རྒྱས་བཟང་ 水子乡.png
127219, སང་དགུ་ 东谷乡, town,30.790621100000006,101.7510469,./maps_data/ སང་དགུ་ 东谷乡.png
127220, 忻城县, city,24.0692756,108.6632172,./maps_data/ 忻城县.png
127221, 磁石乡, town,31.263774600000005,85.5638105,./maps_data/ 磁石乡.png
127222, 达雄乡, town,31.3504795,85.070851,./maps_data/ 达雄乡.png
127223, 下村乡, town,26.2266679,113.8981949,./maps_data/ 下村乡.png
127224, 营盘圩, town,26.2235706,114.0083371,./maps_data/ 营盘圩.png
127225, ฟากท่า, town,17.9936806,100.8785402,./maps_data/ ฟากท่า.png
127226, 江埔街道, town,23.5433554,113.59403770000002,./maps_data/ 江埔街道.png
127228, 北小营镇, town,40.1993796,116.7225204,./maps_data/ 北小营镇.png
127229, Ponnur, town,16.068377599999998,80.5522462,./maps_data/ Ponnur.png
127231, 曲松乡, town,32.201943199999995,79.1811667,./maps_data/ 曲松乡.png
127235, 雄巴乡, town,32.042368,81.9221975,./maps_data/ 雄巴乡.png
127237, 阿扎乡, town,28.9720379,90.5933595,./maps_data/ 阿扎乡.png
127238, 阿扎乡, town,29.367889,91.2744192,./maps_data/ 阿扎乡.png
127239, 吉汝乡, town,29.1340624,91.3072863,./maps_data/ 吉汝乡.png
127242, Jamiana 68 RB, town,31.5286522,73.3614918,./maps_data/ Jamiana 68 RB.png
127247, 下江乡, town,29.0529,92.2178,./maps_data/ 下江乡.png
127248, 白地乡, town,29.115477,90.355284,./maps_data/ 白地乡.png
127255, 扎日乡, town,28.6602754,93.3735291,./maps_data/ 扎日乡.png
127256, 准巴乡, town,28.3269,92.9132,./maps_data/ 准巴乡.png
127258, نوخاله, town,37.3524351,49.4671385,./maps_data/ نوخاله.png
127259, 边巴乡, town,28.1881247,91.2725718,./maps_data/ 边巴乡.png
127261, 甘其毛都镇, town,42.4004066,107.579022,./maps_data/ 甘其毛都镇.png
127262, , town,36.3131791,49.8118699,./maps_data/ .png
127265, 岭达乡, town,29.1017843,92.7053214,./maps_data/ 岭达乡.png
127269, 总堡乡, town,36.14275720000001,102.8577161,./maps_data/ 总堡乡.png
127271, 三条岘乡, town,35.9824644,103.3813262,./maps_data/ 三条岘乡.png
127272, 王岗坪彝族藏族乡, town,29.4318959,102.2352344,./maps_data/ 王岗坪彝族藏族乡.png
127276, 顺河彝族乡, town,29.3202132,102.7254512,./maps_data/ 顺河彝族乡.png
127278, 古堆乡, town,28.54969,91.8650598,./maps_data/ 古堆乡.png
127280, 多颇章乡, town,29.3077053,91.6820311,./maps_data/ 多颇章乡.png
127282, 颇章乡, town,29.1163,91.8311,./maps_data/ 颇章乡.png
127284, 亚堆乡, town,28.9777066,91.8793727,./maps_data/ 亚堆乡.png
127285, 上察隅镇, town,28.7223973,96.7763669,./maps_data/ 上察隅镇.png
127287, 窑湾古镇, town,34.1783465,118.0638529,./maps_data/ 窑湾古镇.png
127288, 秣陵, town,31.8327494,118.8365975,./maps_data/ 秣陵.png
127291, 南伊珞巴族乡, town,29.1710453,94.2008472,./maps_data/ 南伊珞巴族乡.png
127292, 兰州市, city,36.0620781,103.8318566,./maps_data/ 兰州市.png
127293, 八盖乡, town,30.3945182,94.3451345,./maps_data/ 八盖乡.png
127296, 亚热乡, town,29.5298229,84.0454964,./maps_data/ 亚热乡.png
127301, 克玛乡, town,28.6935,86.6164,./maps_data/ 克玛乡.png
127302, 扎果乡, town,28.5905292,86.91671109999999,./maps_data/ 扎果乡.png
127303, 下宫乡, town,26.3822204,119.7965937,./maps_data/ 下宫乡.png
127304, 扯休乡, town,29.1753602,88.4394559,./maps_data/ 扯休乡.png
127307, 木拉乡, town,28.8174908,88.82181609999998,./maps_data/ 木拉乡.png
127309, 雄玛乡, town,29.060268100000005,88.42551529999999,./maps_data/ 雄玛乡.png
127312, 康雄乡, town,29.291018800000003,90.082731,./maps_data/ 康雄乡.png
127313, 母乡, town,29.2870953,89.7652995,./maps_data/ 母乡.png
127314, 普松乡, town,29.234446,90.1547364,./maps_data/ 普松乡.png
127315, 然巴乡, town,29.1317,90.1268,./maps_data/ 然巴乡.png
127316, 仁布乡, town,29.2692474,89.81532759999997,./maps_data/ 仁布乡.png
127317, 吞巴镇, town,29.3391359,90.284899,./maps_data/ 吞巴镇.png
127322, Lebap, town,41.049175,61.8816865,./maps_data/ Lebap.png
127323, 贡日乡, town,32.4440773,94.4848141,./maps_data/ 贡日乡.png
127328, 雄章乡, town,28.6173625,89.361808,./maps_data/ 雄章乡.png
127330, 加克西乡, town,28.5858799,89.221749,./maps_data/ 加克西乡.png
127332, 大兴镇, town,33.9028773,118.4947871,./maps_data/ 大兴镇.png
127333, 丁嘴镇, town,33.866611400000004,118.5490215,./maps_data/ 丁嘴镇.png
127335, 保安乡, town,34.0159526,118.5230518,./maps_data/ 保安乡.png
127336, 来龙镇, town,34.0439595,118.4806273,./maps_data/ 来龙镇.png
127337, 侍岭镇, town,34.0807439,118.4588324,./maps_data/ 侍岭镇.png
127340, قلعه نو, town,33.7052326,51.9777047,./maps_data/ قلعه نو.png
127341, 重孜乡, town,29.021707,89.4572118,./maps_data/ 重孜乡.png
127343, 康卓乡, town,28.8896632,89.49662540000001,./maps_data/ 康卓乡.png
127346, 纳如乡, town,29.1429854,89.61685,./maps_data/ 纳如乡.png
127347, 藏改乡, town,28.9995599,89.51973829999999,./maps_data/ 藏改乡.png
127348, 紫金乡, town,28.9367137,89.5543322,./maps_data/ 紫金乡.png
127351, 金嘎乡, town,28.8006326,89.3239828,./maps_data/ 金嘎乡.png
127352, 龙马乡, town,28.8586,89.9398,./maps_data/ 龙马乡.png
127353, 年堆乡, town,28.888565600000003,89.6600127,./maps_data/ 年堆乡.png
127354, 热龙乡, town,28.822,90.0458,./maps_data/ 热龙乡.png
127355, 热索乡, town,29.0445564,89.4261967,./maps_data/ 热索乡.png
127358, Türkmenabat, city,39.0733839,63.5831564,./maps_data/ Türkmenabat.png
127361, Noori suhag, town,30.491619,72.2117758,./maps_data/ Noori suhag.png
127362, chak 56/8R, town,30.474912300000003,72.22963349999998,./maps_data/ chak 56/8R.png
